company_id,week,postings
C0455,21,23
C0455,22,31
C0455,23,32
C0455,24,30
C0455,25,32
C0455,26,35
C0456,1,43
C0456,2,34
C0456,3,29
C0456,4,40
C0456,5,40
C0456,6,29
C0456,7,54
C0456,8,41
C0456,9,34
C0456,10,35
C0456,11,22
C0456,12,41
C0456,13,49
C0456,14,46
C0456,15,28
C0456,16,30
C0456,17,24
C0456,18,15
C0456,19,17
C0456,20,10
C0456,21,4
C0456,22,16
C0456,23,4
C0456,24,12
C0456,25,11
C0456,26,9
C0457,1,19
C0457,2,14
C0457,3,20
C0457,4,33
C0457,5,27
C0457,6,20
C0457,7,13
C0457,8,15
C0457,9,21
C0457,10,22
C0457,11,17
C0457,12,21
C0457,13,11
C0457,14,21
C0457,15,11
C0457,16,16
C0457,17,16
C0457,18,12
C0457,19,13
C0457,20,2
C0457,21,6
C0457,22,12
C0457,23,10
C0457,24,10
C0457,25,12
C0457,26,8
C0458,1,43
C0458,2,49
C0458,3,56
C0458,4,43
C0458,5,40
C0458,6,44
C0458,7,59
C0458,8,38
C0458,9,39
C0458,10,37
C0458,11,50
C0458,12,63
C0458,13,59
C0458,14,32
C0458,15,50
C0458,16,39
C0458,17,65
C0458,18,38
C0458,19,60
C0458,20,58
C0458,21,43
C0458,22,47
C0458,23,56
C0458,24,57
C0458,25,37
C0458,26,33
C0459,1,12
C0459,2,9
C0459,3,11
C0459,4,15
C0459,5,14
C0459,6,10
C0459,7,16
C0459,8,10
C0459,9,11
C0459,10,16
C0459,11,9
C0459,12,11
C0459,13,9
C0459,14,21
C0459,15,18
C0459,16,23
C0459,17,21
C0459,18,16
C0459,19,14
C0459,20,17
C0459,21,17
C0459,22,12
C0459,23,20
C0459,24,21
C0459,25,14
C0459,26,12
C0460,1,19
C0460,2,17
C0460,3,26
C0460,4,22
C0460,5,24
C0460,6,16
C0460,7,20
C0460,8,19
C0460,9,14
C0460,10,23
C0460,11,18
C0460,12,12
C0460,13,25
C0460,14,10
C0460,15,6
C0460,16,8
C0460,17,15
C0460,18,11
C0460,19,11
C0460,20,17
C0460,21,12
C0460,22,9
C0460,23,17
C0460,24,9
C0460,25,17
C0460,26,16
C0461,1,26
C0461,2,44
C0461,3,29
C0461,4,30
C0461,5,31
C0461,6,23
C0461,7,32
C0461,8,35
C0461,9,46
C0461,10,36
C0461,11,31
C0461,12,30
C0461,13,24
C0461,14,30
C0461,15,42
C0461,16,35
C0461,17,26
C0461,18,25
C0461,19,22
C0461,20,18
C0461,21,18
C0461,22,14
C0461,23,20
C0461,24,13
C0461,25,27
C0461,26,26
C0462,1,37
C0462,2,26
C0462,3,34
C0462,4,51
C0462,5,43
C0462,6,37
C0462,7,28
C0462,8,25
C0462,9,29
C0462,10,53
C0462,11,46
C0462,12,41
C0462,13,49
C0462,14,34
C0462,15,36
C0462,16,36
C0462,17,37
C0462,18,35
C0462,19,37
C0462,20,42
C0462,21,30
C0462,22,40
C0462,23,38
C0462,24,44
C0462,25,45
C0462,26,51
C0463,1,48
C0463,2,44
C0463,3,41
C0463,4,42
C0463,5,40
C0463,6,55
C0463,7,37
C0463,8,38
C0463,9,31
C0463,10,52
C0463,11,36
C0463,12,33
C0463,13,54
C0463,14,52
C0463,15,33
C0463,16,48
C0463,17,50
C0463,18,48
C0463,19,30
C0463,20,52
C0463,21,38
C0463,22,35
C0463,23,50
C0463,24,40
C0463,25,43
C0463,26,52
C0464,1,56
C0464,2,66
C0464,3,35
C0464,4,39
C0464,5,38
C0464,6,46
C0464,7,38
C0464,8,51
C0464,9,49
C0464,10,56
C0464,11,44
C0464,12,48
C0464,13,44
C0464,14,56
C0464,15,40
C0464,16,50
C0464,17,63
C0464,18,46
C0464,19,47
C0464,20,50
C0464,21,58
C0464,22,33
C0464,23,39
C0464,24,58
C0464,25,50
C0464,26,48
C0465,1,37
C0465,2,33
C0465,3,36
C0465,4,49
C0465,5,45
C0465,6,54
C0465,7,24
C0465,8,32
C0465,9,34
C0465,10,19
C0465,11,18
C0465,12,16
C0465,13,18
C0465,14,16
C0465,15,16
C0465,16,18
C0465,17,15
C0465,18,13
C0465,19,14
C0465,20,14
C0465,21,7
C0465,22,15
C0465,23,19
C0465,24,17
C0465,25,5
C0465,26,11
C0466,1,26
C0466,2,21
C0466,3,24
C0466,4,34
C0466,5,31
C0466,6,20
C0466,7,38
C0466,8,28
C0466,9,23
C0466,10,40
C0466,11,24
C0466,12,12
C0466,13,14
C0466,14,4
C0466,15,13
C0466,16,4
C0466,17,4
C0466,18,8
C0466,19,7
C0466,20,3
C0466,21,9
C0466,22,7
C0466,23,10
C0466,24,3
C0466,25,5
C0466,26,8
C0467,1,64
C0467,2,49
C0467,3,63
C0467,4,40
C0467,5,58
C0467,6,76
C0467,7,58
C0467,8,44
C0467,9,53
C0467,10,55
C0467,11,49
C0467,12,45
C0467,13,47
C0467,14,61
C0467,15,70
C0467,16,45
C0467,17,52
C0467,18,59
C0467,19,60
C0467,20,48
C0467,21,58
C0467,22,44
C0467,23,47
C0467,24,44
C0467,25,49
C0467,26,70
C0468,1,37
C0468,2,41
C0468,3,47
C0468,4,39
C0468,5,29
C0468,6,28
C0468,7,31
C0468,8,23
C0468,9,49
C0468,10,40
C0468,11,47
C0468,12,41
C0468,13,28
C0468,14,59
C0468,15,41
C0468,16,40
C0468,17,46
C0468,18,47
C0468,19,61
C0468,20,39
C0468,21,43
C0468,22,39
C0468,23,33
C0468,24,36
C0468,25,30
C0468,26,50
C0469,1,41
C0469,2,24
C0469,3,36
C0469,4,38
C0469,5,26
C0469,6,20
C0469,7,35
C0469,8,27
C0469,9,30
C0469,10,26
C0469,11,25
C0469,12,33
C0469,13,24
C0469,14,30
C0469,15,23
C0469,16,22
C0469,17,25
C0469,18,22
C0469,19,17
C0469,20,19
C0469,21,10
C0469,22,12
C0469,23,22
C0469,24,21
C0469,25,24
C0469,26,22
C0470,1,85
C0470,2,90
C0470,3,85
C0470,4,83
C0470,5,85
C0470,6,91
C0470,7,100
C0470,8,83
C0470,9,84
C0470,10,86
C0470,11,82
C0470,12,82
C0470,13,81
C0470,14,83
C0470,15,88
C0470,16,78
C0470,17,86
C0470,18,77
C0470,19,77
C0470,20,78
C0470,21,100
C0470,22,92
C0470,23,93
C0470,24,81
C0470,25,93
C0470,26,86
C0471,1,34
C0471,2,31
C0471,3,31
C0471,4,23
C0471,5,21
C0471,6,38
C0471,7,31
C0471,8,32
C0471,9,29
C0471,10,26
C0471,11,29
C0471,12,36
C0471,13,30
C0471,14,23
C0471,15,21
C0471,16,31
C0471,17,39
C0471,18,34
C0471,19,30
C0471,20,31
C0471,21,29
C0471,22,35
C0471,23,36
C0471,24,26
C0471,25,28
C0471,26,22
C0472,1,43
C0472,2,47
C0472,3,49
C0472,4,48
C0472,5,41
C0472,6,40
C0472,7,51
C0472,8,46
C0472,9,44
C0472,10,53
C0472,11,40
C0472,12,34
C0472,13,19
C0472,14,15
C0472,15,14
C0472,16,12
C0472,17,12
C0472,18,15
C0472,19,11
C0472,20,9
C0472,21,13
C0472,22,11
C0472,23,7
C0472,24,10
C0472,25,16
C0472,26,11
C0473,1,55
C0473,2,69
C0473,3,53
C0473,4,65
C0473,5,53
C0473,6,48
C0473,7,43
C0473,8,61
C0473,9,51
C0473,10,47
C0473,11,66
C0473,12,59
C0473,13,62
C0473,14,65
C0473,15,50
C0473,16,17
C0473,17,21
C0473,18,19
C0473,19,15
C0473,20,17
C0473,21,18
C0473,22,19
C0473,23,18
C0473,24,15
C0473,25,18
C0473,26,22
C0474,1,49
C0474,2,43
C0474,3,47
C0474,4,44
C0474,5,69
C0474,6,54
C0474,7,47
C0474,8,49
C0474,9,41
C0474,10,54
C0474,11,49
C0474,12,47
C0474,13,56
C0474,14,57
C0474,15,52
C0474,16,57
C0474,17,53
C0474,18,43
C0474,19,46
C0474,20,33
C0474,21,26
C0474,22,15
C0474,23,15
C0474,24,21
C0474,25,16
C0474,26,14
C0475,1,23
C0475,2,37
C0475,3,36
C0475,4,23
C0475,5,29
C0475,6,26
C0475,7,32
C0475,8,20
C0475,9,33
C0475,10,38
C0475,11,29
C0475,12,17
C0475,13,13
C0475,14,9
C0475,15,13
C0475,16,7
C0475,17,16
C0475,18,11
C0475,19,8
C0475,20,12
C0475,21,15
C0475,22,20
C0475,23,6
C0475,24,11
C0475,25,13
C0475,26,11
C0476,1,34
C0476,2,47
C0476,3,28
C0476,4,48
C0476,5,34
C0476,6,45
C0476,7,45
C0476,8,35
C0476,9,26
C0476,10,55
C0476,11,29
C0476,12,35
C0476,13,24
C0476,14,20
C0476,15,10
C0476,16,18
C0476,17,15
C0476,18,14
C0476,19,14
C0476,20,17
C0476,21,10
C0476,22,5
C0476,23,15
C0476,24,21
C0476,25,13
C0476,26,12
C0477,1,59
C0477,2,61
C0477,3,51
C0477,4,53
C0477,5,44
C0477,6,51
C0477,7,31
C0477,8,40
C0477,9,50
C0477,10,54
C0477,11,55
C0477,12,39
C0477,13,29
C0477,14,35
C0477,15,28
C0477,16,11
C0477,17,14
C0477,18,11
C0477,19,15
C0477,20,19
C0477,21,13
C0477,22,14
C0477,23,21
C0477,24,19
C0477,25,20
C0477,26,17
C0478,1,18
C0478,2,22
C0478,3,29
C0478,4,38
C0478,5,38
C0478,6,23
C0478,7,34
C0478,8,31
C0478,9,26
C0478,10,29
C0478,11,29
C0478,12,30
C0478,13,17
C0478,14,19
C0478,15,21
C0478,16,16
C0478,17,24
C0478,18,13
C0478,19,13
C0478,20,11
C0478,21,25
C0478,22,22
C0478,23,27
C0478,24,17
C0478,25,22
C0478,26,22
C0479,1,26
C0479,2,35
C0479,3,18
C0479,4,20
C0479,5,19
C0479,6,33
C0479,7,21
C0479,8,26
C0479,9,13
C0479,10,34
C0479,11,32
C0479,12,20
C0479,13,33
C0479,14,23
C0479,15,28
C0479,16,24
C0479,17,40
C0479,18,9
C0479,19,18
C0479,20,23
C0479,21,19
C0479,22,20
C0479,23,21
C0479,24,16
C0479,25,13
C0479,26,18
C0480,1,21
C0480,2,20
C0480,3,18
C0480,4,14
C0480,5,18
C0480,6,22
C0480,7,18
C0480,8,19
C0480,9,18
C0480,10,28
C0480,11,20
C0480,12,11
C0480,13,10
C0480,14,17
C0480,15,19
C0480,16,11
C0480,17,15
C0480,18,13
C0480,19,15
C0480,20,14
C0480,21,19
C0480,22,12
C0480,23,20
C0480,24,20
C0480,25,16
C0480,26,11
C0481,1,34
C0481,2,35
C0481,3,39
C0481,4,31
C0481,5,28
C0481,6,26
C0481,7,32
C0481,8,17
C0481,9,41
C0481,10,38
C0481,11,42
C0481,12,24
C0481,13,34
C0481,14,45
C0481,15,20
C0481,16,40
C0481,17,35
C0481,18,37
C0481,19,27
C0481,20,45
C0481,21,39
C0481,22,37
C0481,23,29
C0481,24,28
C0481,25,31
C0481,26,37
C0482,1,25
C0482,2,29
C0482,3,19
C0482,4,11
C0482,5,18
C0482,6,23
C0482,7,24
C0482,8,20
C0482,9,31
C0482,10,8
C0482,11,19
C0482,12,15
C0482,13,12
C0482,14,22
C0482,15,21
C0482,16,24
C0482,17,25
C0482,18,10
C0482,19,13
C0482,20,11
C0482,21,7
C0482,22,14
C0482,23,12
C0482,24,15
C0482,25,11
C0482,26,10
C0483,1,38
C0483,2,50
C0483,3,41
C0483,4,41
C0483,5,36
C0483,6,42
C0483,7,40
C0483,8,35
C0483,9,45
C0483,10,53
C0483,11,36
C0483,12,32
C0483,13,41
C0483,14,39
C0483,15,30
C0483,16,34
C0483,17,37
C0483,18,25
C0483,19,19
C0483,20,37
C0483,21,28
C0483,22,30
C0483,23,18
C0483,24,33
C0483,25,30
C0483,26,25
C0484,1,32
C0484,2,38
C0484,3,43
C0484,4,24
C0484,5,27
C0484,6,35
C0484,7,31
C0484,8,35
C0484,9,37
C0484,10,27
C0484,11,39
C0484,12,35
C0484,13,35
C0484,14,25
C0484,15,44
C0484,16,33
C0484,17,35
C0484,18,27
C0484,19,38
C0484,20,39
C0484,21,19
C0484,22,38
C0484,23,45
C0484,24,33
C0484,25,29
C0484,26,30
C0485,1,112
C0485,2,143
C0485,3,107
C0485,4,84
C0485,5,122
C0485,6,119
C0485,7,118
C0485,8,100
C0485,9,111
C0485,10,111
C0485,11,103
C0485,12,123
C0485,13,81
C0485,14,109
C0485,15,105
C0485,16,98
C0485,17,104
C0485,18,100
C0485,19,122
C0485,20,96
C0485,21,113
C0485,22,125
C0485,23,118
C0485,24,104
C0485,25,132
C0485,26,84
C0486,1,42
C0486,2,33
C0486,3,49
C0486,4,37
C0486,5,38
C0486,6,44
C0486,7,36
C0486,8,30
C0486,9,37
C0486,10,26
C0486,11,42
C0486,12,33
C0486,13,40
C0486,14,37
C0486,15,27
C0486,16,44
C0486,17,32
C0486,18,37
C0486,19,38
C0486,20,49
C0486,21,46
C0486,22,26
C0486,23,35
C0486,24,33
C0486,25,32
C0486,26,37
C0487,1,80
C0487,2,66
C0487,3,69
C0487,4,74
C0487,5,75
C0487,6,81
C0487,7,71
C0487,8,86
C0487,9,75
C0487,10,84
C0487,11,58
C0487,12,81
C0487,13,60
C0487,14,82
C0487,15,71
C0487,16,76
C0487,17,93
C0487,18,82
C0487,19,74
C0487,20,80
C0487,21,69
C0487,22,67
C0487,23,67
C0487,24,55
C0487,25,90
C0487,26,76
C0488,1,69
C0488,2,78
C0488,3,70
C0488,4,78
C0488,5,61
C0488,6,70
C0488,7,54
C0488,8,60
C0488,9,60
C0488,10,73
C0488,11,70
C0488,12,88
C0488,13,86
C0488,14,73
C0488,15,71
C0488,16,79
C0488,17,60
C0488,18,75
C0488,19,89
C0488,20,73
C0488,21,89
C0488,22,73
C0488,23,62
C0488,24,74
C0488,25,66
C0488,26,80
C0489,1,24
C0489,2,22
C0489,3,25
C0489,4,30
C0489,5,29
C0489,6,35
C0489,7,32
C0489,8,24
C0489,9,35
C0489,10,28
C0489,11,35
C0489,12,21
C0489,13,27
C0489,14,25
C0489,15,13
C0489,16,24
C0489,17,18
C0489,18,17
C0489,19,19
C0489,20,15
C0489,21,9
C0489,22,25
C0489,23,9
C0489,24,7
C0489,25,18
C0489,26,16
C0490,1,13
C0490,2,18
C0490,3,10
C0490,4,12
C0490,5,9
C0490,6,8
C0490,7,7
C0490,8,20
C0490,9,14
C0490,10,13
C0490,11,12
C0490,12,16
C0490,13,4
C0490,14,21
C0490,15,13
C0490,16,14
C0490,17,13
C0490,18,13
C0490,19,13
C0490,20,7
C0490,21,14
C0490,22,14
C0490,23,17
C0490,24,20
C0490,25,5
C0490,26,14
C0491,1,57
C0491,2,50
C0491,3,50
C0491,4,54
C0491,5,62
C0491,6,44
C0491,7,41
C0491,8,34
C0491,9,51
C0491,10,59
C0491,11,40
C0491,12,37
C0491,13,59
C0491,14,38
C0491,15,28
C0491,16,18
C0491,17,32
C0491,18,23
C0491,19,38
C0491,20,22
C0491,21,25
C0491,22,28
C0491,23,31
C0491,24,30
C0491,25,23
C0491,26,33
C0492,1,23
C0492,2,17
C0492,3,39
C0492,4,24
C0492,5,33
C0492,6,24
C0492,7,22
C0492,8,30
C0492,9,14
C0492,10,24
C0492,11,30
C0492,12,22
C0492,13,21
C0492,14,33
C0492,15,27
C0492,16,30
C0492,17,31
C0492,18,20
C0492,19,22
C0492,20,35
C0492,21,19
C0492,22,23
C0492,23,26
C0492,24,24
C0492,25,30
C0492,26,27
C0493,1,20
C0493,2,22
C0493,3,11
C0493,4,27
C0493,5,13
C0493,6,19
C0493,7,15
C0493,8,16
C0493,9,18
C0493,10,12
C0493,11,15
C0493,12,16
C0493,13,18
C0493,14,16
C0493,15,18
C0493,16,23
C0493,17,14
C0493,18,17
C0493,19,5
C0493,20,7
C0493,21,9
C0493,22,8
C0493,23,13
C0493,24,8
C0493,25,5
C0493,26,11
C0494,1,28
C0494,2,32
C0494,3,28
C0494,4,25
C0494,5,24
C0494,6,23
C0494,7,33
C0494,8,32
C0494,9,31
C0494,10,19
C0494,11,28
C0494,12,23
C0494,13,37
C0494,14,38
C0494,15,38
C0494,16,39
C0494,17,28
C0494,18,33
C0494,19,38
C0494,20,18
C0494,21,33
C0494,22,33
C0494,23,33
C0494,24,26
C0494,25,29
C0494,26,28
C0495,1,72
C0495,2,68
C0495,3,68
C0495,4,68
C0495,5,59
C0495,6,57
C0495,7,72
C0495,8,55
C0495,9,54
C0495,10,55
C0495,11,64
C0495,12,70
C0495,13,60
C0495,14,65
C0495,15,61
C0495,16,61
C0495,17,54
C0495,18,80
C0495,19,66
C0495,20,54
C0495,21,78
C0495,22,57
C0495,23,56
C0495,24,54
C0495,25,72
C0495,26,47
C0496,1,37
C0496,2,46
C0496,3,38
C0496,4,35
C0496,5,46
C0496,6,44
C0496,7,35
C0496,8,35
C0496,9,41
C0496,10,34
C0496,11,31
C0496,12,36
C0496,13,46
C0496,14,35
C0496,15,43
C0496,16,34
C0496,17,33
C0496,18,23
C0496,19,23
C0496,20,18
C0496,21,24
C0496,22,15
C0496,23,10
C0496,24,6
C0496,25,12
C0496,26,12
C0497,1,19
C0497,2,26
C0497,3,34
C0497,4,41
C0497,5,42
C0497,6,46
C0497,7,36
C0497,8,39
C0497,9,35
C0497,10,33
C0497,11,27
C0497,12,38
C0497,13,42
C0497,14,38
C0497,15,34
C0497,16,39
C0497,17,36
C0497,18,42
C0497,19,45
C0497,20,41
C0497,21,26
C0497,22,37
C0497,23,38
C0497,24,29
C0497,25,37
C0497,26,44
C0498,1,38
C0498,2,38
C0498,3,39
C0498,4,30
C0498,5,42
C0498,6,44
C0498,7,53
C0498,8,43
C0498,9,31
C0498,10,38
C0498,11,37
C0498,12,28
C0498,13,43
C0498,14,32
C0498,15,32
C0498,16,44
C0498,17,57
C0498,18,42
C0498,19,37
C0498,20,53
C0498,21,44
C0498,22,59
C0498,23,39
C0498,24,31
C0498,25,44
C0498,26,33
C0499,1,34
C0499,2,52
C0499,3,53
C0499,4,37
C0499,5,50
C0499,6,36
C0499,7,41
C0499,8,50
C0499,9,46
C0499,10,55
C0499,11,48
C0499,12,44
C0499,13,40
C0499,14,56
C0499,15,46
C0499,16,51
C0499,17,39
C0499,18,53
C0499,19,31
C0499,20,55
C0499,21,61
C0499,22,48
C0499,23,42
C0499,24,45
C0499,25,46
C0499,26,33
C0500,1,44
C0500,2,35
C0500,3,37
C0500,4,25
C0500,5,48
C0500,6,29
C0500,7,49
C0500,8,42
C0500,9,44
C0500,10,38
C0500,11,43
C0500,12,44
C0500,13,46
C0500,14,37
C0500,15,45
C0500,16,55
C0500,17,32
C0500,18,54
C0500,19,25
C0500,20,51
C0500,21,19
C0500,22,32
C0500,23,25
C0500,24,27
C0500,25,27
C0500,26,20
C0501,1,23
C0501,2,24
C0501,3,19
C0501,4,16
C0501,5,29
C0501,6,25
C0501,7,17
C0501,8,23
C0501,9,27
C0501,10,14
C0501,11,22
C0501,12,17
C0501,13,20
C0501,14,21
C0501,15,16
C0501,16,20
C0501,17,19
C0501,18,23
C0501,19,25
C0501,20,15
C0501,21,13
C0501,22,14
C0501,23,7
C0501,24,6
C0501,25,4
C0501,26,3
C0502,1,27
C0502,2,24
C0502,3,28
C0502,4,37
C0502,5,20
C0502,6,28
C0502,7,30
C0502,8,40
C0502,9,25
C0502,10,36
C0502,11,28
C0502,12,36
C0502,13,23
C0502,14,38
C0502,15,28
C0502,16,28
C0502,17,35
C0502,18,30
C0502,19,28
C0502,20,24
C0502,21,30
C0502,22,25
C0502,23,31
C0502,24,25
C0502,25,30
C0502,26,21
C0503,1,19
C0503,2,20
C0503,3,17
C0503,4,14
C0503,5,18
C0503,6,15
C0503,7,19
C0503,8,23
C0503,9,28
C0503,10,20
C0503,11,17
C0503,12,22
C0503,13,26
C0503,14,25
C0503,15,17
C0503,16,15
C0503,17,20
C0503,18,22
C0503,19,11
C0503,20,20
C0503,21,19
C0503,22,24
C0503,23,20
C0503,24,19
C0503,25,26
C0503,26,17
C0504,1,20
C0504,2,13
C0504,3,25
C0504,4,20
C0504,5,22
C0504,6,21
C0504,7,25
C0504,8,24
C0504,9,9
C0504,10,13
C0504,11,20
C0504,12,19
C0504,13,20
C0504,14,15
C0504,15,14
C0504,16,17
C0504,17,24
C0504,18,14
C0504,19,24
C0504,20,21
C0504,21,19
C0504,22,25
C0504,23,21
C0504,24,23
C0504,25,20
C0504,26,16
C0505,1,54
C0505,2,51
C0505,3,48
C0505,4,51
C0505,5,32
C0505,6,51
C0505,7,42
C0505,8,50
C0505,9,43
C0505,10,31
C0505,11,30
C0505,12,44
C0505,13,37
C0505,14,44
C0505,15,9
C0505,16,41
C0505,17,18
C0505,18,24
C0505,19,10
C0505,20,10
C0505,21,4
C0505,22,9
C0505,23,6
C0505,24,8
C0505,25,5
C0505,26,7
C0506,1,64
C0506,2,43
C0506,3,69
C0506,4,60
C0506,5,68
C0506,6,61
C0506,7,65
C0506,8,38
C0506,9,56
C0506,10,51
C0506,11,75
C0506,12,56
C0506,13,64
C0506,14,72
C0506,15,51
C0506,16,51
C0506,17,59
C0506,18,62
C0506,19,69
C0506,20,54
C0506,21,72
C0506,22,63
C0506,23,77
C0506,24,60
C0506,25,65
C0506,26,79
C0507,1,33
C0507,2,23
C0507,3,32
C0507,4,27
C0507,5,26
C0507,6,38
C0507,7,24
C0507,8,47
C0507,9,31
C0507,10,23
C0507,11,30
C0507,12,39
C0507,13,26
C0507,14,34
C0507,15,32
C0507,16,36
C0507,17,32
C0507,18,25
C0507,19,33
C0507,20,29
C0507,21,39
C0507,22,36
C0507,23,18
C0507,24,28
C0507,25,35
C0507,26,27
C0508,1,27
C0508,2,25
C0508,3,23
C0508,4,21
C0508,5,25
C0508,6,29
C0508,7,27
C0508,8,26
C0508,9,26
C0508,10,28
C0508,11,26
C0508,12,30
C0508,13,27
C0508,14,31
C0508,15,28
C0508,16,20
C0508,17,21
C0508,18,36
C0508,19,31
C0508,20,26
C0508,21,32
C0508,22,23
C0508,23,21
C0508,24,24
C0508,25,14
C0508,26,21
C0509,1,18
C0509,2,24
C0509,3,18
C0509,4,26
C0509,5,17
C0509,6,17
C0509,7,27
C0509,8,26
C0509,9,17
C0509,10,24
C0509,11,28
C0509,12,16
C0509,13,20
C0509,14,20
C0509,15,22
C0509,16,17
C0509,17,22
C0509,18,20
C0509,19,13
C0509,20,14
C0509,21,11
C0509,22,12
C0509,23,11
C0509,24,15
C0509,25,11
C0509,26,10
C0510,1,26
C0510,2,20
C0510,3,25
C0510,4,21
C0510,5,14
C0510,6,25
C0510,7,22
C0510,8,15
C0510,9,16
C0510,10,21
C0510,11,21
C0510,12,18
C0510,13,20
C0510,14,4
C0510,15,11
C0510,16,16
C0510,17,8
C0510,18,12
C0510,19,7
C0510,20,10
C0510,21,8
C0510,22,5
C0510,23,13
C0510,24,12
C0510,25,3
C0510,26,13
C0511,1,13
C0511,2,20
C0511,3,24
C0511,4,18
C0511,5,20
C0511,6,13
C0511,7,29
C0511,8,26
C0511,9,25
C0511,10,22
C0511,11,21
C0511,12,20
C0511,13,15
C0511,14,22
C0511,15,26
C0511,16,22
C0511,17,23
C0511,18,21
C0511,19,24
C0511,20,17
C0511,21,13
C0511,22,31
C0511,23,19
C0511,24,28
C0511,25,20
C0511,26,12
C0512,1,55
C0512,2,53
C0512,3,72
C0512,4,66
C0512,5,59
C0512,6,56
C0512,7,60
C0512,8,66
C0512,9,62
C0512,10,45
C0512,11,57
C0512,12,49
C0512,13,80
C0512,14,46
C0512,15,64
C0512,16,55
C0512,17,62
C0512,18,56
C0512,19,70
C0512,20,59
C0512,21,73
C0512,22,49
C0512,23,47
C0512,24,52
C0512,25,73
C0512,26,58
C0513,1,14
C0513,2,25
C0513,3,16
C0513,4,23
C0513,5,23
C0513,6,25
C0513,7,16
C0513,8,20
C0513,9,18
C0513,10,16
C0513,11,16
C0513,12,20
C0513,13,21
C0513,14,20
C0513,15,20
C0513,16,21
C0513,17,7
C0513,18,19
C0513,19,13
C0513,20,27
C0513,21,20
C0513,22,20
C0513,23,13
C0513,24,24
C0513,25,20
C0513,26,17
C0514,1,28
C0514,2,27
C0514,3,40
C0514,4,26
C0514,5,33
C0514,6,29
C0514,7,24
C0514,8,28
C0514,9,34
C0514,10,40
C0514,11,16
C0514,12,39
C0514,13,28
C0514,14,27
C0514,15,31
C0514,16,34
C0514,17,26
C0514,18,20
C0514,19,33
C0514,20,31
C0514,21,19
C0514,22,20
C0514,23,30
C0514,24,36
C0514,25,33
C0514,26,19
C0515,1,18
C0515,2,25
C0515,3,23
C0515,4,18
C0515,5,24
C0515,6,24
C0515,7,20
C0515,8,10
C0515,9,20
C0515,10,16
C0515,11,11
C0515,12,30
C0515,13,25
C0515,14,16
C0515,15,24
C0515,16,20
C0515,17,12
C0515,18,19
C0515,19,12
C0515,20,11
C0515,21,9
C0515,22,10
C0515,23,1
C0515,24,6
C0515,25,6
C0515,26,12
C0516,1,85
C0516,2,91
C0516,3,55
C0516,4,74
C0516,5,71
C0516,6,67
C0516,7,78
C0516,8,81
C0516,9,67
C0516,10,82
C0516,11,70
C0516,12,72
C0516,13,85
C0516,14,67
C0516,15,72
C0516,16,78
C0516,17,80
C0516,18,62
C0516,19,53
C0516,20,45
C0516,21,25
C0516,22,24
C0516,23,20
C0516,24,32
C0516,25,27
C0516,26,30
C0517,1,24
C0517,2,27
C0517,3,17
C0517,4,19
C0517,5,21
C0517,6,22
C0517,7,24
C0517,8,17
C0517,9,9
C0517,10,22
C0517,11,13
C0517,12,19
C0517,13,16
C0517,14,7
C0517,15,11
C0517,16,14
C0517,17,4
C0517,18,16
C0517,19,11
C0517,20,12
C0517,21,6
C0517,22,9
C0517,23,10
C0517,24,9
C0517,25,11
C0517,26,10
C0518,1,50
C0518,2,49
C0518,3,31
C0518,4,39
C0518,5,46
C0518,6,46
C0518,7,48
C0518,8,50
C0518,9,49
C0518,10,30
C0518,11,29
C0518,12,17
C0518,13,21
C0518,14,14
C0518,15,14
C0518,16,21
C0518,17,26
C0518,18,25
C0518,19,32
C0518,20,17
C0518,21,29
C0518,22,16
C0518,23,30
C0518,24,25
C0518,25,23
C0518,26,13
C0519,1,58
C0519,2,53
C0519,3,67
C0519,4,54
C0519,5,61
C0519,6,49
C0519,7,63
C0519,8,53
C0519,9,60
C0519,10,65
C0519,11,52
C0519,12,51
C0519,13,51
C0519,14,74
C0519,15,52
C0519,16,56
C0519,17,65
C0519,18,55
C0519,19,43
C0519,20,44
C0519,21,28
C0519,22,36
C0519,23,26
C0519,24,43
C0519,25,36
C0519,26,23
C0520,1,23
C0520,2,39
C0520,3,30
C0520,4,28
C0520,5,25
C0520,6,37
C0520,7,35
C0520,8,29
C0520,9,32
C0520,10,26
C0520,11,29
C0520,12,25
C0520,13,33
C0520,14,13
C0520,15,10
C0520,16,10
C0520,17,14
C0520,18,13
C0520,19,9
C0520,20,11
C0520,21,10
C0520,22,5
C0520,23,12
C0520,24,13
C0520,25,11
C0520,26,12
C0521,1,66
C0521,2,80
C0521,3,69
C0521,4,59
C0521,5,77
C0521,6,72
C0521,7,64
C0521,8,92
C0521,9,82
C0521,10,77
C0521,11,56
C0521,12,86
C0521,13,77
C0521,14,66
C0521,15,79
C0521,16,68
C0521,17,94
C0521,18,79
C0521,19,87
C0521,20,89
C0521,21,65
C0521,22,72
C0521,23,72
C0521,24,71
C0521,25,85
C0521,26,71
C0522,1,45
C0522,2,49
C0522,3,55
C0522,4,41
C0522,5,43
C0522,6,45
C0522,7,42
C0522,8,49
C0522,9,46
C0522,10,34
C0522,11,54
C0522,12,65
C0522,13,39
C0522,14,51
C0522,15,39
C0522,16,42
C0522,17,38
C0522,18,45
C0522,19,47
C0522,20,35
C0522,21,48
C0522,22,40
C0522,23,49
C0522,24,41
C0522,25,38
C0522,26,53
